# lou-ja2kana.csv
# Copyright 2007 Naoki Tomita <tomita@cpan.org>
# License: GPL
#
# This dictionary is based on the following resource.
# - lou-en2kana.csv (Acme::Lou)
# - edict
#   Copyright (C) 2006 The Electronic Dictionary Research 
#   and Development Group, Monash University.

近衛兵,パーソナルガード
近寄せる,ブリング・クローズ・トゥ
近寄る,アプローチ
近距離,ショートディスタンス
近近,スーン
近近,スーン
近古,アーリー・モダン・エイジ
近接航空支援,クローズ・エア・サポート
近体,モダンスタイル
近代,プレゼントデイ
近代音楽,モダンミュージック
近代科学,モダンサイエンス
近代劇,モダンドラマ
近代史,モダンヒストリー
近代的,モダン
近東,ニヤーイースト
近道,ショートウェイ
近日,スーン
近付く,アプローチ
近付ける,ブリングニヤー
近未来,ニヤーフィーチャー
近路,ショートウェイ
金がない,ハブ・ノー・マネー
金が乏しい,ショート・オブ・マネー
金が無い,ハブ・ノー・マネー
金の指輪,ゴールドリング
金の無心,リクエスト・フォー・マネー
金ぱく,ゴールドリーフ
金を遣う,スペンドマネー
金を使う,スペンドマネー
金を貯める,セーブマネー
金を調える,レイズマネー
金を払い込む,ペイマネー
金を払う,ペイマネー
金ペン,ゴールドペン
金ボタン,ゴールデンボタン
金メダル,ゴールドメダル
金メッキ,ゴールドプレート
金一封,ギフト・オブ・マネー
金印,ゴールデンスタンプ
金員,マネー
金運,ラック・ウィズ・マネー
金科玉条,ゴールデンルール
金貨,ゴールドコイン
金貨準備,ゴールドリザーブ
金塊,ゴールドバー
金冠,ゴールドクラウン
金環,ゴールドリング
金看板,ノーブルコーズ
金器,ゴールドプレート
金気,テイスト・オブ・アイアン
金玉,プレシャスオブジェクト
金銀,ゴールド・アンド・シルバー
金型,メタルパターン
金権,パワー・オブ・マネー
金庫,セーフ
金庫,セーフ
金口木舌,オピニオンリーダー
金口木舌,オピニオンリーダー
金坑,ゴールドマイン
金鉱,ゴールドマイン
金鉱地,ゴールドフィールド
金剛堅固,ファーム・アンド・ソリッド
金剛石,ダイヤモンド
金剛不壊,ファーム・アンド・ソリッド
金婚,ゴールデンウェディング
金婚式,ゴールデン・ウェディング・アニバーサリー
金砂,ゴールドダスト
金鎖,ゴールデンチェーン
金山,マイン
金山,マイン
金子,マネー
金市場,ゴールドマーケット
金歯,ゴールドトゥース
金持ち,リッチマン
金時計,ゴールドウォッチ
金準備,ゴールドリザーブ
金将,ゴールドジェネラル
金色,ゴールデン
金色,ゴールデン
金食い,エクスペンシブ
金尽く,パワー・オブ・マネー
金製,メイド・オブ・ゴールド
金切り声,スクリーム
金銭,マネー
金銭感覚,マネーセンス
金銭問題,マネーマター
金属,メタル
金属製,メイド・オブ・メタル
金属片,ピース・オブ・メタル
金談,ディスカッション・アバウト・マネー
金釘,アイアンネイル
金泥,ゴールドペイント
金泥,ゴールドペイント
金鉄,ゴールド・アンド・アイアン
金入れ,パース
金杯,ゴールドカップ
金牌,ゴールドメダル
金箔,ゴールドリーフ
金粉,ゴールドダスト
金粉,ゴールドダスト
金平糖,キャンディー
金米糖,キャンディー
金本位,ゴールドスタンダード
金本位制,ゴールド・スタンダード・システム
金満家,マン・オブ・ウェルス
金無垢,ピュアーゴールド
金門橋,ゴールデン・ゲート・ブリッジ
金融街,ウォールストリート
金融市場,マネーマーケット
金曜,フライデー
金曜日,フライデー
金利引き下げ,インタレスト・レート・カット
金利政策,インタレスト・レート・ポリシー
金輪際,ネバー
金輪奈落,フィニッシュ
吟じる,シング
吟味,ケアフルインベスティゲイション
銀メダル,シルバーメダル
銀塩,シルバーソルト
銀貨,シルバーコイン
銀灰色,シルバーグレイ
銀狐,シルバーフォックス
銀坑,シルバーマイン
銀行,バンク
銀行システム,バンキングシステム
銀行界,バンキングワールド
銀行業,バンキング
銀行券,バンクノート
銀行口座,バンクアカウント
銀鉱,シルバーマイン
銀婚式,シルバー・ウェディング・アニバーサリー
銀砂子,シルバーダスト
銀山,シルバーマイン
銀紙,シルバーペーパー
銀時計,シルバーウォッチ
銀将,シルバージェネラル
銀色,シルバー
銀製,メイド・オブ・シルバー
銀鼠,シルバーグレイ
銀側,シルバーケース
銀側の時計,シルバーウォッチ
銀泥,シルバーペイント
銀杯,シルバーカップ
銀盃,シルバーカップ
銀牌,シルバーメダル
銀髪,シルバーヘアー
銀盤,シルバープレート
銀粉,シルバーダスト
銀本位,シルバースタンダード
銀本位制,シルバー・スタンダード・システム
銀輪,シルバーリング
銀鱗,フィッシュ
銀鈴,シルバーベル
九つ時,ヌーン
九夏,サマー
九月,セプテンバー
九十,ナインティー
九十,ナインティー
九重,コート
九重の天,パレース
九星家,スターリーダー
九地,ベリィ・ロー・ランド
九天,スカイ
九天直下,サドンクラッシュ
九日,ナインスデイ
九分,ナインパーセント
九分九厘,テン・トゥ・ワン
倶楽部,クラブ
句切る,カットオフ
句点,ピリオド
句読,ポーズ
区々,セベラル
区画,エリア
区劃,エリア
区間列車,ローカルトレイン
区区,セベラル
区裁判所,ローカルコート
区切る,カットオフ
狗肉,ドッグフレッシュ
矩則,スタンダード
苦しい,ディッフィカルト
苦しがる,サファー
苦しみ,ペイン
苦しむ,サファー
苦にする,ウォーリィ
苦になる,サファー
苦に病む,ウォーリィ
苦も無く,イーズリー
苦楽,プレジャー・アンド・ペイン
苦境,トラブル
苦手,プアー
苦手である,ウィークイン
苦渋,ディフィカルティ・イン・アンダースタンディング
苦心,ペイン
苦戦,ハードファイト
苦痛,ペイン
苦悩,トラブル
苦労性,ウォーリィハビット
躯幹,ボディー
駆けずり回る,ランアラウンド
駆けっこ,レース
駆けつける,ラントゥ
駆ける,ラン
駆け下りる,ランダウン
駆け下る,ランダウン
駆け回る,ランアラウンド
駆け寄る,ラッシュオーバー
駆け込む,ラッシュイン
駆け出す,ランオフ
駆け巡る,ランアバウト
駆け上がる,ランアップ
駆け上る,ランアップ
駆け足,ダブルタイム
駆け登る,ラン
駆け抜ける,ランスルー
駆け付ける,ラントゥ
駆り集める,ラウンドアップ
駆る,ドライブ
駆下りる,ランダウン
駆下る,ランダウン
駆回る,ランアラウンド
駆寄る,ラッシュオーバー
駆込む,ラッシュイン
駆使,オーダーアラウンド
駆集める,ラウンドアップ
駆出す,ランオフ
駆巡る,ランアバウト
駆上る,ランアップ
駆足,ダブルタイム
駆登る,ラン
駆動機,ドライブ
駆抜ける,ランスルー
駆付ける,ラントゥ
駈ける,ラン
駈け出す,ランオフ
駈出す,ランオフ
具に,インディーテイル
具合,コンディション
具合い,コンディション
具象的,マテリアル
具足,コウト・オブ・メール
具体,マテリアル
具陳,リポート・イン・ディーテイル
愚か,フーリッシュ
愚かしい,フーリッシュ
愚か者,フール
愚案,フーリッシュプラン
愚計,フーリッシュプラン
愚考,フーリッシュアイディア
愚行,フーリッシュムーブ
愚作,プアーワーク
愚者,フール
愚純,スチューピッド
愚人,フール
愚説,フーリッシュオピニオン
愚息,サン
愚物,フール
愚昧,スチューピッド
愚問,フーリッシュクェスチョン
喰う,イート
喰らう,イート
空々,エンプティー
空々寂々,クワイアット・アンド・アローン
空々漠々,エンプティー
空き,ルーム
空き,ルーム
空きビン,エンプティーボトゥル
空き缶,エンプティーキャン
空き時間,フリータイム
空き車,フリータクシー
空き箱,エンプティーボックス
空き瓶,エンプティーボトゥル
空ける,エンプティー
空しい,エンプティー
空しい名声,エンプティーネーム
空しくなる,ダイ
空っぽ,エンプティー
空で歌う,シング・フロム・メモリー
空で覚える,ラーン・バイ・ハート
空で言う,スピーク・フロム・メモリー
空の旅,エアトラベル
空ろ,エンプティー
空尉,キャプテン
空音,ライ
空間,スペース
空間感覚,センス・オブ・スペース
空気,エア
空気ギター,エアギター
空気孔,エアポケット
空気銃,エアガン
空気制動機,エアブレーキ
空気浴,エアバス
空空,エンプティー
空空寂寂,クワイアット・アンド・アローン
空空漠漠,エンプティー
空軍,エアフォース
空軍大尉,エア・フォース・キャプテン
空軍力,エアパワー
空言,ライ
空言,ライ
空合い,ウェザー
空撮,ヘリコプターショット
空車,フリータクシー
空車,フリータクシー
空車,フリータクシー
空手形,エンプティープロミス
空手形,エンプティープロミス
空集合,エンプティーセット
空所,エンプティースペース
空将,ジェネラル
空証文,エンプティープロミス
空世辞,リップサービス
空席,ルーム
空蝉,リアルワールド
空戦,エアバトル
空想科学小説,サイエンスフィクション
空想力,イマジネーション
空中,スカイ
空中戦,エアバトル
空中投下,エアドロップ
空豆,ブロードビーン
空梅雨,ドライ・レイニー・シーズン
空白,スペース
空白文字,スペースキャラクター
空白文字,スペースキャラクター
空箱,エンプティーボックス
空瓶,エンプティーボトゥル
空瓶,エンプティーボトゥル
空風,ドライウィンド
空文,デッドレター
空名,エンプティーネーム
空模様,ウェザー
空約束,エンプティープロミス
空揚,フライド
空揚げ,フライド
空陸,ランド・アンド・エア
偶々,バイチャンス
偶偶,バイチャンス
偶語,カンバセーション
偶人,ドール
偶数,イーブンナンバー
偶然,チャンス
偶像,イメージ
偶力,カップル
寓意,ヒドゥンミーニング
遇う,ミート
屑籠,ウェィストバスケット
屈する,ベンド
屈める,ベンド
屈曲部,エルボー
屈託,ウォーリィ
屈託のない,フリー・フロム・ウォーリィ
屈託の無い,フリー・フロム・ウォーリィ
掘り下げる,ディグダウン
掘り起こす,ディグアップ
掘り起す,ディグアップ
掘り出し物,ファインド
掘り出す,ディグアウト
掘り当てる,ストライク
掘り抜く,ディグスルー
掘り返す,ディグアップ
掘る,ディグ
掘下げる,ディグダウン
掘起す,ディグアップ
掘出し物,ファインド
掘出す,ディグアウト
掘進,トンネル
掘当てる,ストライク
掘抜く,ディグスルー
掘返す,ディグアップ
沓として,ノーインフォメーション
靴ブラシ,シューブラッシュ
靴屋,シューストアー
靴型,シューラスト
靴直し,シューリペアー
靴箱,シューボックス
靴墨,シューポリッシュ
窪む,シンク
熊祭り,ベアーフェスティヴァル
熊手,フォーク
熊虫,ウォーターベアー
熊虫,ウォーターベアー
熊猫,パンダ
熊蜂,カーペンタービー
隈なく,オールオーバー
隈取り,カラー
隈取る,メイクアップ
隈無く,オールオーバー
繰りかえす,リピート
繰り越す,キャリーフォワード
繰り下がる,ムーブバック
繰り回す,ロールオーバー
繰り拡げる,ロールアウト
繰り広げる,オープン
繰り合わす,メイクタイム
繰り合わせる,アレンジ
繰り込む,マーチイン
繰り出す,ドロー
繰り上がる,ムーブアップ
繰り上げる,ムーブアップ
繰り入れる,アッド
繰り返す,リピート
繰り戻す,プットバック
繰越す,キャリーフォワード
繰下がる,ムーブバック
繰回す,ロールオーバー
繰拡げる,ロールアウト
繰広げる,オープン
繰合わす,メイクタイム
繰合わせる,アレンジ
繰込む,マーチイン
繰出す,ドロー
繰上がる,ムーブアップ
繰上げる,ムーブアップ
繰入れる,アッド
繰返す,リピート
繰戻す,プットバック
桑原桑原,ノック・オン・ウッド
桑色,ライトイエロー
勲章,オーダー
君たち,ユー
君子,ワイズマン
君主,ルーラー
君臣,マスター・アンド・サーヴァント
君達,ユー
君臨,コントロール
薫り,スメル
薫る,スメルスイート
薫蒸,スモーキング
薫製,スモーキング
薫陶,エデュケーション
訓える,ティーチ
訓戒,ウォーニング
訓示,ディレクション
訓諭,ウォーニング
訓練,プラクティス
訓練所,トレーニングスクール
訓練所,トレーニングスクール
訓連,プラクティス
訓誡,ウォーニング
訓迪,ティーチ
群がる,ギャザー
群れ,グループ
群れる,クラウド
群居る,クラウドイン
群衆,グループ
群衆,グループ
群衆,グループ
群集,グループ
群島,アイランドグループ
軍歌,ウォーソング
軍旗,バトルフラグ
軍犬,ウォードッグ
軍国,ネイション・アット・ウォー
軍事訓練,ドリル
軍事公債,ウォーボンド
軍事工場,ウォープラント
軍事産業,ディフェンスインダストリー
軍需工場,ウォープラント
軍需産業,ディフェンスインダストリー
軍書,ウォーヒストリー
軍神,ゴッド・オブ・ウォー
軍人,ソルジャー
軍陣,キャンプ
軍卒,ソルジャー
軍隊,アーミー
軍隊式,アーミースタイル
軍隊生活,アーミーライフ
軍談,ウォーストーリー
軍馬,アーミーホース
軍門,キャンプゲート
軍用金,ウォーチェスト
軍用犬,ウォードッグ
軍旅,アーミー
係の人,オフィシャル・イン・チャージ
係り,オフィシャル
係り員,オフィシャル
係り官,オフィシャル・イン・チャージ
係る,ワークオブ
係員,オフィシャル
係官,オフィシャル・イン・チャージ
係数,ファクター
係長,チーフクラーク
傾き,リスト
傾く,ゴーダウン
傾く,ゴーダウン
傾ぐ,リスト
傾ぐ,リスト
傾ける,リスト
傾け倒す,キャストダウン
傾らか,ジェントル
傾れる,スライド
傾れ落ちる,スライドダウン
傾国,ビューティ
傾斜,リスト
傾城,ビューティ
刑期,プリズンターム
刑事法院,クラウンコート
刑徒,プリズナー
刑務官,プリズンガード
刑務作業,プリズンインダストリー
刑務所,プリズン
兄貴,エルダーブラザー
兄後,エルダーブラザー
兄姉,ブラザー・アンド・シスター
兄姉,ブラザー・アンド・シスター
啓迪,ガイド
圭角の有る,ラフ
型紙,パターンペーパー
型式,モデル
型式,モデル
型通り,フォーマル
型番,パターンナンバー
型費,ダイコスト
型録,カタログ
契り,プロミス
契る,プロミス
契機,チャンス
形が崩れる,ルーズシェイプ
形づくる,フォーム
形作る,フォーム
形而下,マテリアル
形式上,インフォーム
形式的,フォーマル
形式美,ビューティ・オブ・フォーム
形質,フォーム・アンド・ネイチャー
形象,シェイプ
形状,シェイプ
形勢,コンディション
形成,フォーメーション
形相,ルック
形相,ルック
形造る,フォーム
形体,フォーム
形態,フォーム
形容,フォーム
径行,ゴー・ライト・アヘッド
径庭,グレートディッファレンス
径路,パス
恵まれる,リッチイン
恵雨,ウェルカムレイン
恵沢,フェイヴァー
恵比寿,ゴッド・オブ・ウェルス
慶び,ジョイ
慶ぶ,グラッド
慶兆,サイン・オブ・ハピネス
慶福,ハッピーイベント
慧敏,クレバー
掲載,アピアランス
掲示,ノーティス
掲示板,ノーティスボード
掲題の件,トピック・アット・ハンド
掲揚,フライ
携わる,テイクパート
携帯カメラ,ハンドカメラ
敬い,リスペクト
敬う,ショーリスペクト
敬する,リスペクト
敬意,リスペクト
敬語,ターム・オブ・リスペクト
敬慕,ラブ・アンド・リスペクト
景気,コンディション
景気循環,ビジネスサイクル
景色,シーン
景品,ギフト
景物,ギフト
桂月,ムーン
桂馬,ナイト
桂林,ビューティフルフォーレスト
渓谷,バレー
渓流,マウンテンストリーム
渓流釣り,マウンテン・ストリーム・フィッシング
稽える,シンクアバウト
稽古,プラクティス
稽古場,トレーニングルーム
稽古着,ジムスート
系図,ファミリーツリー
系統,システム
経つ,パス
経る,パス
経営者,マネージャー
経過,パッセージ
経験,エクスペリエンス
経験を問わず,ノー・エクスペリエンス・ネセサリー
経済,ビジネス
経巡る,トラベルアバウト
経上がる,ライズ
経常収支,カレント・アカウント・バランス
経費,コスト
経略,ルール
経歴,パーソナルヒストリー
経路,コース
継ぎ合せる,ジョイントゥギャザー
継ぎ合わせる,ジョイントゥギャザー
継ぎ歯,クラウン
継ぎ歯,クラウン
継ぎ足す,アッド
継ぐ,サクシード
継合せる,ジョイントゥギャザー
継歯,クラウン
継歯,クラウン
継室,セカンドワイフ
継足す,アッド
継夫,セカンドハズバンド
繋ぎ合わせる,ジョイン
繋ぎ服,ボイラースート
罫線,ルール
罫線を引く,ルール
荊妻,マイワイフ
計らう,マネージ
計り,メジャー
計る,メジャー
計画,プラン
計器,ミーター
計算器,コンピューター
計算機,コンピューター
計算機間,インサイド・ザ・コンピューター
計算尺,スライドルール
計算簿,アカウントブック
計測,メジャー
計略,プラン
計量器,ミーター
警め,ウォーニング
警衛,ガード
警戒ぶり,ガード
警戒色,ウォーニングカラー
警戒線,ウォーニングライン
警官隊,ポリースフォース
警告,ウォーニング
警告メッセージ,ウォーニングメッセージ
警告音,ウォーニングサウンド
警告射撃,ウォーニングショット
警察,ポリース
警察犬,ポリースドッグ
警察国家,ポリースステート
警察署,ポリースステーション
警察捜査,ポリースインベスティゲイション
警察庁,ナショナル・ポリース・エージェンシー
警察当局,ポリース
警察力,ポリースフォース
警手,ガード
警鐘,ファイヤーベル
警世,ウォーニング
警醒,ウォーニング
警備,ディフェンス
警備員,ガード
警備兵,ガード
警報,ウォーニング
警報音,ウォーニングサウンド
警砲,ウォーニングショット
警防,ガード
軽々,イーズリー
軽い,ライト
軽い,ライト
軽やか,ライト
軽やか,ライト
軽んじる,ルック・ダウン・オン
軽んずる,ルック・ダウン・オン
軽易,イージー
軽演劇,ライトコメディー
軽音楽,ライトミュージック
軽歌劇,ライトオペラ
軽快,ライト
軽機,ライト・マシン・ガン
軽機関銃,ライト・マシン・ガン
軽軽,イーズリー
軽工業,ライトインダストリー
軽舟,ライトボート
軽食,ライトミール
軽水,ライトウォーター
軽薄短小,スモール・アンド・ライト
軽微,リトル
軽便,コンビニエンス
軽妙,クレバー
軽目,ライト
軽量,ライトウェイト
頚肉,ネックフレッシュ
頚部,ネック
鶏頭,ネーム・オブ・フラワー
鶏肉,チキンミート
鶏肉,チキンミート
芸術,アート
芸術家,アーティスト
芸術祭,アートフェスティヴァル
芸術作品,ワーク・オブ・アート
芸人,プレーヤー
芸談,トーク・アバウト・アート
芸当,トリック
芸名,ステージネーム
迎え,ミーティング
迎え撃つ,アタック
迎え入れる,ショーイン
鯨飲,ドリンキングハード
鯨尺,ロングフット
劇しい,ヴァイオレント
劇映画,フィルムドラマ
劇界,ステージ
劇剤,パワフルメディスン
劇作,プレイライティング
劇場,シアター
劇場版,ムービー
劇壇,ステージ
劇談,トーク・オン・ドラマ
劇痛,ペイン
劇道,ドラマ
劇変,サドンチェンジ
劇務,ハードワーク
劇薬,パワフルメディスン
撃ちまくる,パウンドアウェイ
撃ち殺す,シュート・トゥ・デス
撃ち止める,キル
撃ち当てる,ヒット
撃ち抜く,シュートアウト
撃ち方,ハウ・トゥ・シュート
撃ち落す,ノックダウン
撃ち落とす,ノックダウン
撃つ,アタック
撃殺す,シュート・トゥ・デス
撃止める,キル
撃落す,ノックダウン
激しい,ヴァイオレント
激しい風,ストロングウィンド
激越,ヴァイオレント
激臭,ストロングスメル
激職,ビジージョブ
激戦,ホットコンテスト
激痛,ペイン
激動,テリブルショック
激突,クラッシュイントゥ
激発,フィット
激変,サドンチェンジ
激務,ハードワーク
激烈,ヴァイオレント
桁上げ,キャリー
桁上げる,キャリー
桁上り,キャリー
傑作,ベストワーク
傑士,ヒーロー
傑物,グレートマン
欠かす,ミス
欠く,ブレイク
欠陥,フォールト
欠損,ダメージ
欠乏,ウォント
決して,ネバー
決して,ネバー
決する,ディサイド
決まり,ルール
決め,ルール
決める,ディサイド
決め所,パーフェクト
決意,デシジョン
決起,スタンド・アップ・アゲンスト
決議,ボート
決裁,アプルーバル
決算,バランスシート
決勝線,ゴールライン
決断,デシジョン
決着,デシジョン
決定,デシジョン
決定権,ライト・トゥ・ディサイド
決定的,ファイナル
決定版,ラストワード
決定版,ラストワード
潔い,ピュアー
潔し,プライド
潔しとしない,トゥープラウド
穴だらけだ,ホールド・ノー・ウォーター
穴凹,ホール
穴釣り,アイスフィッシング
穴馬,ダークホース
結う,ドゥアップ
結び,エンディング
結びつく,ジョイントゥギャザー
結びつける,コンバイン
結び付く,ジョイントゥギャザー
結び付ける,コンバイン
結果,リザルト
結局,アフターオール
結句,ファイナリー
結構大変,ノット・ザット・イージー
結合子,アソシエイション
結婚記念日,ウェディングアニバーサリー
結婚行進曲,ウェディングマーチ
結婚指輪,ウェディングリング
結婚式,ウェディング
結婚祝,ウェディングプレゼント
結婚祝い,ウェディングプレゼント
結社,アソシエイション
結晶,クリスタル
結成,フォーメーション
結着,デシジョン
結尾,エンド
結末,エンド
結論づける,リーズン
結論付ける,リーズン
血の海,シー・オブ・ブラッド
血の通った,ウォーム
血も涙もない,ハート・オブ・ストーン
血液,ブラッド
血液ガス,ブラッドエージェント
血液銀行,ブラッドバンク
血液型,ブラッドタイプ
血液検査,ブラッドテスト
血液中の糖,ブラッドシュガー
血臭,スメル・オブ・ブラッド
血書,ライティング・イン・ブラッド
血潮,ブラッド
血塗る,キル
血糖,ブラッドシュガー
血糖値,ブラッド・シュガー・レベル
血統,ファミリーライン
血肉,フレッシュ・アンド・ブラッド
血斑,ブラッドスポット
血路,ウェイアウト
月々,エブリマンス
月ロケット,ムーンロケット
月影,ムーン
月影,ムーン
月下推敲,ポリッシュ
月間,マンス
月給日,ペイデイ
月桂,ムーン
月桂樹,ベイツリー
月月,エブリマンス
月始め,ビギニング・オブ・マンス
月初め,ビギニング・オブ・マンス
月世界,ムーン
月日,デイト
月日,タイム
月夜見の尊,ムーンゴッド
月曜,マンデー
月曜日,マンデー
月輪,ムーン
月輪,ムーン
月輪,ムーン
件の一件,マター・イン・クェスチョン
件数,ナンバー
件名,ターム
倦きる,ゲット・タイアード・オブ
倦ねる,ルーズ・インタレスト・イン
倦み疲れる,ゲット・タイアード・オブ
倦む,ゲット・タイアード・オブ
倦む,ゲット・タイアード・オブ
倦る,ゲット・タイアード・オブ
健やか,ヘルシー
健気,ブレイブ
健脚,グッドウォーカー
健脚家,グッドウォーカー
健康,ヘルス
健康そのもの,ピクチャー・オブ・ヘルス
健康管理,ヘルスケア
健康児,ヘルシーチャイルド
健康者,ヘルシーパースン
健康上,ヘルス
健康体,ヘルシーボディー
健康地,ヘルシープレイス
健康不安,プアーヘルス
健康問題,ヘルスプロブレム
健在,イン・グッド・ヘルス
健在だ,イン・グッド・ヘルス
健実,サウンド
健勝,グッドヘルス
健祥,スピリット
健常者,ヘルシーパースン
健全,ヘルス
健否,コンディション・オブ・ヘルス
健筆,パワフルペン
健筆家,レディライター
健歩,グッドウォーカー
兼す,コンバインウィズ
兼ねない,マイトハプン
兼ねる,ホールド
兼ね兼ね,オーフン
兼ね合い,グッドバランス
兼ね備える,ハブボッス
兼業,サイドライン
兼業,サイドライン
兼言,プロミス
兼合い,グッドバランス
兼備,コンバインボッス
券売機,ティケットマシン
剣呑,デンジャラス
喧嘩,ファイト
喧騒,グレートノイズ
喧噪,ノイジー
圏点,サークル
堅い商売,サウンドビジネス
堅し,ディッフィカルト
堅める,フリーズ
堅果,ナット
堅気,オーネスト
堅苦しい,フォーマル
堅苦しい,フォーマル
堅固,ソリッド
堅材,ハードウッド
堅志,アイアンパーパス
堅実,サウンド
堅守,ストロングディフェンス
堅焼き,ハード
堅人,スクエア
堅牢,ソリッド
堅牢堅固,ファーム・アンド・ソリッド
嫌いだ,ドゥ・ノット・ライク
嫌う,ヘイト
嫌がる,ヘイト
嫌らしい,ダーティー
嫌悪,ヘイト
嫌気,タイアードオブ
嫌気,タイアードオブ
嫌気,タイアードオブ
嫌気が差す,タイアードオブ
建てる,ビルド
建て回す,ビルドアラウンド
建て掛け,アンダーコンストラクション
建て増す,ビルドオン
建て坪,フロアースペース
建て付け,ビルド
建て網,セットネット
建玉,ポジション
建具,ファーニチャー
建言,ライト・トゥ・スピーク
建国記念の日,ファンデーションデイ
建国記念日,ナショナル・ファンデーション・デイ
建材,ビルディングマテリアル
建策,レコメンデーション
建設,コンストラクション
建設会社,コンストラクションカンパニー
建設業,コンストラクションインダストリー
建設工事,コンストラクションワーク
建設労働者,コンストラクションワーカー
建造,ビルディング
建築,コンストラクション
建築業,ビルディングトレード
建築中,アンダーコンストラクション
建築面積,ビルディングエリア
建坪,フロアースペース
建付け,ビルド
建物,ビルディング
建立,ビルディング
建立,ビルディング
懸ける,ハング
懸け隔たる,ファーアパート
懸け隔てる,プット・ディスタンス・ビトゥイーン
懸け離れる,クワイト・ディッファレント・フロム
懸隔,ディッファレンス
懸賞金,プライズマネー
懸絶,グレートディッファレンス
懸念,ウォーリィ
懸離れる,クワイト・ディッファレント・フロム
捲る,ターンオーバー
検める,チェンジ
検閲,イグザミネーション
検眼,アイイグザミネーション
検査,イグザミネーション
検察,イグザミネーション
検札,ティケットチェック
検屍,インベスティゲイション・オブ・デス
検死,インベスティゲイション・オブ・デス
検視,インベスティゲイション・オブ・デス
検出,センス
検診,メディカルイグザミネーション
検定,アプルーバル
検糖計,ブラッド・シュガー・ミーター
検討,イグザミネーション
検分,イグザミネーション
検問,イグザミネーション
検問所,チェックステーション
検問所,チェックステーション
検量線,スタンダードカーブ
権威,パワー
権官,パワフルオフィシャル
権限,パワー
権衡,バランス
権高,プライド
権勢,パワー
権能,パワー
権柄,パワー
権門,パワフルファミリー
権利,ライト
権利金,キーマネー
権力,パワー
権力の座,ポジション・オブ・パワー
牽引,プル
牽制,チェック
犬猿,ドッグ・アンド・モンキー
犬小屋,ドッグハウス
犬釘,ドッグネイル
献げる,リフトアップ
献じる,プレゼント
献言,ライト・トゥ・スピーク
献立,メニュー
研ぎ,ポリッシュ
研ぐ,ポリッシュ
研学,スタディー
研究,スタディー
研究家,スチューデント
研究心,スピリット・オブ・スタディー
研究題目,サブジェクト・フォー・スタディー
研究方法,メソッド・オブ・スタディー
研究領域,エリア・オブ・スタディー
研修,トレーニング
研修会,トレーニングコース
研修期間,トレーニングピリオド
研鑽,スタディー
絹絵,ピクチャー・オン・シルク
絹張り,シルクフィニッシュ
絹布,シルク
肩に担ぐ,ベアー
肩を持つ,サイドウィズ
肩書,タイトル
肩書き,タイトル
肩先,ショルダー
肩入れ,サポート
肩肘,ショルダー・アンド・エルボー
肩部,ショルダー
見い出す,ファインドアウト
見え,ショー
見かける,ノーティス
見くびる,ルック・ダウン・オン
見ず知らず,ストレインジ
見せかけ,ショー
見せしめ,レッスン
見せつける,ショー
見せびらかす,ショーオフ
見せる,ショー
見せ掛け,ショー
見せ付ける,ショー
見せ物,ショー
見たところ,インアピアランス
見た所,インアピアランス
見た目,アピアランス
見つけだす,ファインドアウト
見つめる,ルック・ハード・アット
見てくれ,アピアランス
見て呉れ,アピアランス
見どころ,プロミス
見る見る,ベリィファスト
見ケ〆料,プロテクションマネー
見ヶ〆料,プロテクションマネー
見悪い,ハード・トゥ・シー
見易い,イージー・トゥ・シー
見映,ショー
見映え,ショー
見栄,ショー
見栄,ショー
見栄え,ショー
見栄を張る,ショーオフ
見下げる,ルック・ダウン・オーバー
見下げ果てる,ルック・ダウン・オン
見下す,ルック・ダウン・オン
見果てぬ夢,インポッシブルドリーム
見過ごす,レット・ゴー・バイ
見過す,レット・ゴー・バイ
見解,オピニオン
見回す,ルックアラウンド
見廻す,ルックアラウンド
見覚える,リメンバー
見学,フィールドトリップ
見学者,ヴィジター
見学旅行,フィールドトリップ
見掛ける,ノーティス
見慣れる,ファミリアーウィズ
見詰める,ルック・ハード・アット
見極める,シースルー
見遣る,ルックアット
見限る,ギブアップ
見向く,ルックアラウンド
見好い,イージー・トゥ・シー
見込,ホープ
見込み,ホープ
見参,ミーティング
見事,ビューティフル
見識,オピニオン
見失う,ルーズ・サイト・オブ
見捨てて去る,リーブビハインド
見捨てる,フェイル
見取る,アンダースタンド
見守る,ウォッチオーバー
見受ける,キャッチ・サイト・オブ
見出し語,タイトルワード
見出す,ファインドアウト
見出す,ファインドアウト
見出だす,ファインドアウト
見所,プロミス
見上げる,ルック・アップ・アット
見場,アピアランス
見据える,メイク・シュア・オブ
見澄ます,メイクシュア
見晴らし,ビュー
見切り線,エッジ
見損う,ミステイク
見損なう,ミステイク
見知らぬ,ストレインジ
見知る,ノウ・バイ・サイト
見地,ポイント・オブ・ビュー
見張り,ガード
見張る,ウォッチ
見直す,ルックアゲイン
見定める,メイク・シュア・オブ
見渡す,ルック・アウト・オーバー
見当,マーク
見当違い,ロング
見逃がす,ミス
見逃す,ミス
見透かす,シースルー
見届ける,メイク・シュア・オブ
見馴れる,ファミリアーウィズ
見抜く,シースルー
見付,アプローチ
見付け出す,ファインドアウト
見舞う,アスクアフター
見物,アンアトラクション
見聞,インフォメーション
見聞,インフォメーション
見聞き,インフォメーション
見返,インサイド・ザ・カバー
